Subject Area Name,Entity Group,Entity Name,Attribute Id,Display Name,Level1 Folder,Level2 Folder,Level3 Folder
Additional Pay,Employee,D_PERSON,2603032,Name Suffix,Employee,Personal Information,%null%
Additional Pay,Employee,D_PERSON,2603033,Name Type,Employee,Personal Information,%null%
Additional Pay,Employee,D_PERSON,2603034,National ID PRI Ind,Employee,Personal Information,%null%
Additional Pay,Employee,D_PERSON,2603035,NID Country,Employee,Personal Information,%null%
Additional Pay,Employee,D_PERSON,2603036,NID Type Long Descr,Employee,Personal Information,%null%
Additional Pay,Employee,D_PERSON,2603037,NID Type Short Descr,Employee,Personal Information,%null%
Additional Pay,Employee,D_PERSON,2603038,Person Address Type,Employee,Personal Information,%null%
Additional Pay,Employee,D_PERSON,2603039,Home Address1,Employee,Personal Information,%null%
Additional Pay,Employee,D_PERSON,2603040,Home Address2,Employee,Personal Information,%null%
Additional Pay,Employee,D_PERSON,2603041,Home Address3,Employee,Personal Information,%null%
Additional Pay,Employee,D_PERSON,2603042,Home Address4,Employee,Personal Information,%null%
Additional Pay,Employee,D_PERSON,2603043,Home City,Employee,Personal Information,%null%
Additional Pay,Employee,D_PERSON,2603044,Home Country,Employee,Personal Information,%null%
Additional Pay,Employee,D_PERSON,2603045,Home County,Employee,Personal Information,%null%
Additional Pay,Employee,D_PERSON,2603047,Home Postal,Employee,Personal Information,%null%
Additional Pay,Employee,D_PERSON,2603048,Home State,Employee,Personal Information,%null%
Additional Pay,Employee,D_PERSON,2603049,Phone Number Busn,Employee,Personal Information,%null%
Additional Pay,Employee,D_PERSON,2603050,Phone Number Busn Ext,Employee,Personal Information,%null%
Additional Pay,Employee,D_PERSON,2603051,Phone Number Cell,Employee,Personal Information,%null%
Additional Pay,Employee,D_PERSON,2603052,Phone Number Cell Ext,Employee,Personal Information,%null%
Additional Pay,Employee,D_PERSON,2603053,Phone Number Home,Employee,Personal Information,%null%
Additional Pay,Employee,D_PERSON,2603054,Phone Number Home Ext,Employee,Personal Information,%null%
Additional Pay,Employee,D_PERSON,2603055,Phone Number Main,Employee,Personal Information,%null%
Additional Pay,Employee,D_PERSON,2603056,Phone Number Main Ext,Employee,Personal Information,%null%
Additional Pay,Employee,D_PERSON,2603057,Phone Number Other,Employee,Personal Information,%null%
Additional Pay,Employee,D_PERSON,2603058,Phone Number Other Ext,Employee,Personal Information,%null%
Additional Pay,Employee,D_PERSON,2603059,Phone Number Preferred Type,Employee,Personal Information,%null%
Additional Pay,Employee,D_PERSON,2603060,Phone Number Work,Employee,Personal Information,%null%
Additional Pay,Employee,D_PERSON,2603061,Phone Number Work Ext,Employee,Personal Information,%null%
Additional Pay,Employee,D_PERSON,2603062,Primary Ethnic Group Code,Employee,Personal Information,%null%
Additional Pay,Employee,D_PERSON,2603063,Primary Ethnic Group,Employee,Personal Information,%null%
Additional Pay,Employee,D_PERSON,2603064,Primary Ethnic Short Descr,Employee,Personal Information,%null%
Additional Pay,Employee,D_PERSON,2603065,Reg Region,Employee,Personal Information,%null%
Additional Pay,Employee,D_PERSON,2603066,Gender,Employee,Personal Information,%null%
Additional Pay,Employee,D_PERSON,2603067,Gender Descr,Employee,Personal Information,%null%
Additional Pay,Employee,D_PERSON,2603069,US Citizen Proof1,Employee,Personal Information,%null%
Additional Pay,Employee,D_PERSON,2603070,US Citizen Proof2,Employee,Personal Information,%null%
Additional Pay,Employee,D_PERSON,2603072,US National ID,Employee,Personal Information,%null%
Additional Pay,Employee,D_PERSON,2603073,US NID Type,Employee,Personal Information,%null%
Additional Pay,Employee,D_PERSON,2603074,US Work Eligibilty,Employee,Personal Information,%null%
Additional Pay,Employee,D_PERSON,2603075,Visa Expiration Date,Employee,Personal Information,%null%
Additional Pay,Employee,D_PERSON,2603076,Visa Permit Type,Employee,Personal Information,%null%
Additional Pay,Employee,D_PERSON,2603077,SSN/ NID,Employee,Personal Information,%null%
Additional Pay,Employee,D_PERSON,2603078,Birthday,Employee,Personal Information,%null%
Additional Pay,Employee,D_PERSON,2603079,US Military Status,Employee,Personal Information,%null%
Additional Pay,Employee,D_PERSON,2604019,Contact Address 1,Employee,Emergency Contacts,%null%
Additional Pay,Employee,D_PERSON,2604020,Contact Address 2,Employee,Emergency Contacts,%null%
Additional Pay,Employee,D_PERSON,2604021,Contact City,Employee,Emergency Contacts,%null%
Additional Pay,Employee,D_PERSON,2604022,Contact State,Employee,Emergency Contacts,%null%
Additional Pay,Employee,D_PERSON,2604023,Contact Zip,Employee,Emergency Contacts,%null%
Additional Pay,Employee,D_PERSON,2604024,Contact Phones,Employee,Emergency Contacts,%null%
Additional Pay,Employee,D_PERSON,3329369,Age,Employee,Personal Information,%null%
Additional Pay,Employee,D_PERSON,3329428,Age Bucket,Executive Metrics,Other Dimensions,%null%
Additional Pay,Employee,D_PERSON,3329495,Employee Age Bucket,Employee,Employee Addnl Info,%null%
Additional Pay,Employee,D_PERSON,6000011,Average Age,Executive Metrics,Workforce Measures,%null%
Additional Pay,Employee,D_PERSON,6000022,No. of Male Employees,Executive Metrics,Workforce Measures,%null%
Additional Pay,Employee,D_PERSON,6000023,No. of Female Employees,Executive Metrics,Workforce Measures,%null%
Additional Pay,Employee,D_PERSON,6000063,Age Bucket Sort,Executive Metrics,Other Dimensions,%null%
Additional Pay,Employee,F_CENSUS,2607005,State,Employee,Employee Addnl Info,%null%
Additional Pay,Employee,F_CENSUS,2607021,Additional Pay,Employee,Employee Addnl Info,%null%
Additional Pay,Employee,F_CENSUS,2607022,Addl Pay Descr,Employee,Employee Addnl Info,%null%
Additional Pay,Employee,F_CENSUS,2607024,Primary Contact Flag,Employee,Employee Addnl Info,%null%
Additional Pay,Employee,F_CENSUS,2607025,Relate Descr,Employee,Employee Addnl Info,%null%
Additional Pay,Employee,F_CENSUS,2607026,EMR Phone Email,Employee,Employee Addnl Info,%null%
Additional Pay,Employee,F_CENSUS,2607027,Department Contact 1,Employee,Employee Addnl Info,%null%
Additional Pay,Employee,F_CENSUS,2607028,Department Name 1,Employee,Employee Addnl Info,%null%
Additional Pay,Employee,F_CENSUS,2607029,Department SSN 1,Employee,Employee Addnl Info,%null%
Additional Pay,Employee,F_CENSUS,2607030,Department Contact 2,Employee,Employee Addnl Info,%null%
Additional Pay,Employee,F_CENSUS,2607031,Department Name 2,Employee,Employee Addnl Info,%null%
Additional Pay,Employee,F_CENSUS,2607032,Department SSN 2,Employee,Employee Addnl Info,%null%
Benefit Election,Benefit Election,D_BEGIN_DT,1204001,Begin Date,Benefits,Benefits - Begin Dt,%null%
Benefit Election,Benefit Election,D_BEGIN_DT,1204011,Begin Month,Benefits,Benefits - Begin Dt,%null%
Benefit Election,Benefit Election,D_BEGIN_DT,1204024,Begin Quarter,Benefits,Benefits - Begin Dt,%null%
Benefit Election,Benefit Election,D_BEGIN_DT,1204025,Begin Year,Benefits,Benefits - Begin Dt,%null%
Benefit Election,Benefit Election,D_BENEFIT_COVERAGE,1204026,Benefit Coverage Descr,Benefits,Coverage,%null%
Benefit Election,Benefit Election,D_BENEFIT_COVERAGE,1204027,Min Num Covered,Benefits,Coverage,%null%
Benefit Election,Benefit Election,D_BENEFIT_COVERAGE,1204030,Max Num Covered,Benefits,Coverage,%null%
Benefit Election,Benefit Election,D_BENEFIT_COVERAGE,1205003,Coverage Code,Benefits,Coverage,%null%
Benefit Election,Benefit Election,D_BENEFIT_PLAN,1205007,Plan Name,Benefits,Benefits - Plan,%null%
Benefit Election,Benefit Election,D_BENEFIT_PLAN,1205013,Plan Descr Short,Benefits,Benefits - Plan,%null%
Benefit Election,Benefit Election,D_BENEFIT_PLAN,1206007,Plan Descr Long,Benefits,Benefits - Plan,%null%
Benefit Election,Benefit Election,D_BENEFIT_PLAN,6000056,Carrier,Benefits,Benefits - Plan,%null%
Benefit Election,Benefit Election,D_BENEFIT_PLAN_TYPE,1206009,Plan Type Descr Short,Benefits,Benefits - Plan Type,%null%
Benefit Election,Benefit Election,D_BENEFIT_PLAN_TYPE,1206010,Plan Type Code,Benefits,Benefits - Plan Type,%null%
Benefit Election,Benefit Election,D_BENEFIT_PLAN_TYPE,1206012,Plan Type Descr Long,Benefits,Benefits - Plan Type,%null%
Benefit Election,Benefit Election,D_ELECT_DT,1207011,Elect Month,Benefits,Benefits - Election Dt,%null%
Benefit Election,Benefit Election,D_ELECT_DT,1207024,Elect Quarter,Benefits,Benefits - Election Dt,%null%
Benefit Election,Benefit Election,D_ELECT_DT,1207025,Elect Year,Benefits,Benefits - Election Dt,%null%
Benefit Election,Benefit Election,D_ELECT_DT,1208024,Elect Date,Benefits,Benefits - Election Dt,%null%
Benefit Election,Benefit Election,F_BENEFIT_ENROLLMENT,1209013,Effective Date,Benefits,Benefits TXN Fields,%null%
Benefit Election,Benefit Election,F_BENEFIT_ENROLLMENT,1209015,Benefit RCD Number,Benefits,Benefits TXN Fields,%null%
Benefit Election,Benefit Election,F_BENEFIT_ENROLLMENT,1209016,Cobra Event ID,Benefits,Benefits TXN Fields,%null%
Benefit Election,Benefit Election,F_BENEFIT_ENROLLMENT,1209018,Coverage Elect,Benefits,Benefits TXN Fields,%null%
Benefit Election,Benefit Election,F_BENEFIT_ENROLLMENT,1209019,Annual Pledge,Benefits,Benefits TXN Fields,%null%
Benefit Election,Benefit Election,F_BENEFIT_ENROLLMENT,3329454,Coverage Amount,Benefits,Benefits - Measures,%null%
Benefit Election,Benefit Election,F_BENEFIT_ENROLLMENT,3329456,Effective End Date,Benefits,Benefits TXN Fields,%null%
Benefit Election,Benefit Election,F_BENEFIT_ENROLLMENT,6000055,No. of Enrollment,Benefits,Benefits - Measures,%null%
Benefit Election,Benefit Election,F_LTST_PYRLL_BNFTCNTRBTN,1209020,Empr Tax Amt (LtstPyrll),Benefits,Benefits - Measures,%null%
Benefit Election,Benefit Election,F_LTST_PYRLL_BNFTCNTRBTN,1209021,Empr NonTax Amt (LtstPyrll),Benefits,Benefits - Measures,%null%
Benefit Election,Benefit Election,F_LTST_PYRLL_BNFTCNTRBTN,1209022,Emp Pre-Tax Amt (LtstPyrll),Benefits,Benefits - Measures,%null%
Benefit Election,Benefit Election,F_LTST_PYRLL_BNFTCNTRBTN,1209023,Emp Post-Tax Amt (LtstPyrll),Benefits,Benefits - Measures,%null%
Benefit Election,Benefit Election,F_LTST_PYRLL_BNFTCNTRBTN,3329454,Coverage Amount,Benefits,Benefits - Measures,%null%
Benefit Election,Company,D_COMPANY,2601002,Account Manager Name,Company,%null%,%null%
Benefit Election,Company,D_COMPANY,2601003,Company Address1,Company,%null%,%null%
Benefit Election,Company,D_COMPANY,2601004,Company Address2,Company,%null%,%null%
Benefit Election,Company,D_COMPANY,2601005,Company Address3,Company,%null%,%null%
Benefit Election,Company,D_COMPANY,2601006,Company Address4,Company,%null%,%null%
Benefit Election,Company,D_COMPANY,2601007,Company City,Company,%null%,%null%
Benefit Election,Company,D_COMPANY,2601010,Client Type,Company,%null%,%null%
Benefit Election,Company,D_COMPANY,2601011,Company Code,Company,%null%,%null%
Benefit Election,Company,D_COMPANY,2601012,Company Legal Name,Company,%null%,%null%
Benefit Election,Company,D_COMPANY,2601013,Company Live Date,Company,%null%,%null%
Benefit Election,Company,D_COMPANY,2601014,Company Name,Company,%null%,%null%
Benefit Election,Company,D_COMPANY,2601015,Company Plan Date,Company,%null%,%null%
Benefit Election,Company,D_COMPANY,2601016,Company Setup Date,Company,%null%,%null%
Benefit Election,Company,D_COMPANY,2601017,Company Term Date,Company,%null%,%null%
Benefit Election,Company,D_COMPANY,2601018,Company Country,Company,%null%,%null%
Benefit Election,Company,D_COMPANY,2601019,Company County,Company,%null%,%null%
Benefit Election,Company,D_COMPANY,2601020,Distribution Center,Company,%null%,%null%
Benefit Election,Company,D_COMPANY,2601025,Effective End Date,Company,%null%,%null%
Benefit Election,Company,D_COMPANY,2601026,Effective Start Date,Company,%null%,%null%
Benefit Election,Company,D_COMPANY,2601027,Effective Status,Company,%null%,%null%
Benefit Election,Company,D_COMPANY,2601028,Federal EIN,Company,%null%,%null%
Benefit Election,Company,D_COMPANY,2601031,HR Manager Name,Company,%null%,%null%
Benefit Election,Company,D_COMPANY,2601032,Legal Type,Company,%null%,%null%
Benefit Election,Company,D_COMPANY,2601035,NAICS,Company,%null%,%null%
Benefit Election,Company,D_COMPANY,2601036,Pay Group,Company,%null%,%null%
Benefit Election,Company,D_COMPANY,2601037,PF Client,Company,%null%,%null%
Benefit Election,Company,D_COMPANY,2601038,PF Client EIN,Company,%null%,%null%
Benefit Election,Company,D_COMPANY,2601039,PF Corp,Company,%null%,%null%
Benefit Election,Company,D_COMPANY,2601040,PF Div,Company,%null%,%null%
Benefit Election,Company,D_COMPANY,2601041,Company Postal,Company,%null%,%null%
Benefit Election,Company,D_COMPANY,2601049,Sales Representative Name,Company,%null%,%null%
Benefit Election,Company,D_COMPANY,2601051,Company State,Company,%null%,%null%
Benefit Election,Company,D_COMPANY,2601054,T2 Peo ID,Company,%null%,%null%
Benefit Election,Company,D_COMPANY,2601055,Termination Reason Code,Company,%null%,%null%
Benefit Election,Company,D_COMPANY,2601056,Termination Type,Company,%null%,%null%
Benefit Election,Company,D_COMPANY,3329410,Trinet Address 1,Company,%null%,%null%
Benefit Election,Company,D_COMPANY,3329411,Trinet Address 2,Company,%null%,%null%
Benefit Election,Company,D_COMPANY,3329412,Trinet Address 3,Company,%null%,%null%
Benefit Election,Company,D_COMPANY,3329413,Trinet Address 4,Company,%null%,%null%
Benefit Election,Company,D_COMPANY,3329433,Company Code + Name,Company,%null%,%null%
Benefit Election,Employee,D_EEO_AUDIT,3329486,From Date,Payroll,Payroll - Invoice Dt,%null%
Benefit Election,Employee,D_EEO_AUDIT,3329491,EEO From Date,Employee,Employee Addnl Info,%null%
Benefit Election,Employee,D_EEO_AUDIT,3329492,EEO To Date,Employee,Employee Addnl Info,%null%
Benefit Election,Employee,D_EEO_AUDIT,3329493,EEO Employee Status,Employee,Employee Addnl Info,%null%
Benefit Election,Employee,D_EMPLOYEE,2307041,Last Date Worked,Employee,Audit - Employee,%null%
Benefit Election,Employee,D_EMPLOYEE,2602001,Action,Employee,Employee Addnl Info,%null%
Benefit Election,Employee,D_EMPLOYEE,2602002,Action Date,Employee,Employee Addnl Info,%null%
Benefit Election,Employee,D_EMPLOYEE,2602003,Action Descr,Employee,Employee Addnl Info,%null%
Benefit Election,Employee,D_EMPLOYEE,2602004,Action Reason,Employee,Employee Addnl Info,%null%
Benefit Election,Employee,D_EMPLOYEE,2602005,Action Reason Descr,Employee,Employee Addnl Info,%null%
Benefit Election,Employee,D_EMPLOYEE,2602012,Annual Benefit Base Rate,Employee,Employee Addnl Info,%null%
Benefit Election,Employee,D_EMPLOYEE,2602013,Annual Rate,Employee,Employee Addnl Info,%null%
Benefit Election,Employee,D_EMPLOYEE,2602014,Benefit Program ID,Employee,Employee Addnl Info,%null%
Benefit Election,Employee,D_EMPLOYEE,2602015,Benefit Status,Employee,Employee Addnl Info,%null%
Benefit Election,Employee,D_EMPLOYEE,2602016,Benefit Status Descr,Employee,Employee Addnl Info,%null%
Benefit Election,Employee,D_EMPLOYEE,2602017,Bonus,Employee,Employee Addnl Info,%null%
Benefit Election,Employee,D_EMPLOYEE,2602018,Bonus Descr,Employee,Employee Addnl Info,%null%
Benefit Election,Employee,D_EMPLOYEE,2602019,Business Title,Employee,Employee Addnl Info,%null%
Benefit Election,Employee,D_EMPLOYEE,2602020,Business Unit,Employee,Employee Addnl Info,%null%
Benefit Election,Employee,D_EMPLOYEE,2602021,Change Amount,Employee,Employee Addnl Info,%null%
Benefit Election,Employee,D_EMPLOYEE,2602022,Change Percentage,Employee,Employee Addnl Info,%null%
Benefit Election,Employee,D_EMPLOYEE,2602023,Company Date Over,Employee,Employee Addnl Info,%null%
Benefit Election,Employee,D_EMPLOYEE,2602024,Company Seniority Date,Employee,Employee Addnl Info,%null%
Benefit Election,Employee,D_EMPLOYEE,2602026,COBRA Action,Employee,Employee Addnl Info,%null%
Benefit Election,Employee,D_EMPLOYEE,2602028,Comp Rate,Employee,Employee Addnl Info,%null%
Benefit Election,Employee,D_EMPLOYEE,2602029,Daily Rate,Employee,Employee Addnl Info,%null%
Benefit Election,Employee,D_EMPLOYEE,2602033,Department Long Descr,Employee,Employee Addnl Info,%null%
Benefit Election,Employee,D_EMPLOYEE,2602036,Department Short Descr,Employee,Employee Addnl Info,%null%
Benefit Election,Employee,D_EMPLOYEE,2602037,Department Code,Employee,Employee Addnl Info,%null%
Benefit Election,Employee,D_EMPLOYEE,2602041,Earns Dist Type,Employee,Employee Addnl Info,%null%
Benefit Election,Employee,D_EMPLOYEE,2602042,EEO Class Code,Employee,Employee Addnl Info,%null%
Benefit Election,Employee,D_EMPLOYEE,2602043,EEO Class Long Descr,Employee,Employee Addnl Info,%null%
Benefit Election,Employee,D_EMPLOYEE,2602044,EEO Class Short Descr,Employee,Employee Addnl Info,%null%
Benefit Election,Employee,D_EMPLOYEE,2602045,EEO Code,Employee,Employee Addnl Info,%null%
Benefit Election,Employee,D_EMPLOYEE,2602046,EEO Code Long Descr,Employee,Employee Addnl Info,%null%
Benefit Election,Employee,D_EMPLOYEE,2602047,EEO Code Short Descr,Employee,Employee Addnl Info,%null%
Benefit Election,Employee,D_EMPLOYEE,2602048,Effective End Date,Employee,Employee Addnl Info,%null%
Benefit Election,Employee,D_EMPLOYEE,2602049,Effective Start Date,Employee,Employee Addnl Info,%null%
Benefit Election,Employee,D_EMPLOYEE,2602050,Variable Hours,Employee,Employee Addnl Info,%null%
Benefit Election,Employee,D_EMPLOYEE,2602052,Employee Class,Employee,Employee Addnl Info,%null%
Benefit Election,Employee,D_EMPLOYEE,2602053,Employee Record,Employee,%null%,%null%
Benefit Election,Employee,D_EMPLOYEE,2602054,Employee Status Descr Long,Employee,Employee Addnl Info,%null%
Benefit Election,Employee,D_EMPLOYEE,2602055,Employee Status Short Descr,Employee,Employee Addnl Info,%null%
Benefit Election,Employee,D_EMPLOYEE,2602056,Employee Status,Employee,Employee Addnl Info,%null%
Benefit Election,Employee,D_EMPLOYEE,2602057,Employee Type,Employee,Employee Addnl Info,%null%
Benefit Election,Employee,D_EMPLOYEE,2602058,Employee Type Descr,Employee,Employee Addnl Info,%null%
Benefit Election,Employee,D_EMPLOYEE,2602059,Employee ID,Employee,%null%,%null%
Benefit Election,Employee,D_EMPLOYEE,2602060,Estab Address1,Employee,Employee Addnl Info,%null%
Benefit Election,Employee,D_EMPLOYEE,2602061,Estab Address2,Employee,Employee Addnl Info,%null%
Benefit Election,Employee,D_EMPLOYEE,2602062,Estab Address3,Employee,Employee Addnl Info,%null%
Benefit Election,Employee,D_EMPLOYEE,2602063,Estab Address4,Employee,Employee Addnl Info,%null%
Benefit Election,Employee,D_EMPLOYEE,2602064,Estab Busn Phone,Employee,Employee Addnl Info,%null%
Benefit Election,Employee,D_EMPLOYEE,2602065,Estab City,Employee,Employee Addnl Info,%null%
Benefit Election,Employee,D_EMPLOYEE,2602066,Estab Country,Employee,Employee Addnl Info,%null%
Benefit Election,Employee,D_EMPLOYEE,2602067,Estab County,Employee,Employee Addnl Info,%null%
